กรอก Room ID,กรอก Code,อัปโหลดรูปที่แคปมา,หัวข้อสนทนา (Topic),คุณเรียกความสัมพันธ์นี้อย่างไร ? (How do you call your relationship ?),"ให้คะแนนระดับความสนิทสนม ความไว้เนื้อเชื่อใจ (Closeness, Trust and Commitment)","ให้คะแนนระดับการให้เกียรติ การให้ความเคารพ (Authority,  and Respect)",กรอกลิงค์บทสนากรุณากรอก url ในรูปแบบดังนี้ http://181.215.78.221:5000/chat_room/{ตัวเลขห้อง},ยินยอมเงื่อนไขที่กล่าวมาข้างต้นหรือไม่ ?
337,71a2aa04d0,https://www.api.wang.in.th:3001/static/pictures/answer/62ce5ff571d3df0863796e9a/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/17c941e5fbd99107a373cbd0996df87f_---_6ACB0AAB-6D14-45B6-A9C3-D60B985F385B.jpeg,การตั้งแคมป์,เพื่อน (Friend),สนิทกันมาก,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/337,ยินยอม
335,dd01b447f6,https://www.api.wang.in.th:3001/static/pictures/answer/625d827baf135a319223d082/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/02725293fd3844c94784df09b88f6edd_---_Screenshot%202023-01-05%20205901.png,สัตว์เลี้ยง,เพื่อน (Friend),แค่คนรู้จักกัน,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/335,ยินยอม
339,16f32c5ab6,https://www.api.wang.in.th:3001/static/pictures/answer/62ce5ff571d3df0863796e9a/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/17b5fe4a79331ead9c1d65e8b85a1078_---_F4534892-4B3B-415E-86B1-8B49EC5381AB.jpeg,ออกกำลังกายและฟิตเนส,คู่รัก (Love Partner),สนิทกันมาก,ให้เกียรติมาก,http://181.215.78.221:5000/chat_room/339,ยินยอม
340,c45e31784d,https://www.api.wang.in.th:3001/static/pictures/answer/625d827baf135a319223d082/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/5db6327538665d5588ea0252f4dbd16f_---_321511844_3460758237501292_8407732212140929084_n.png,การตั้งแคมป์,เพื่อน (Friend),แค่คนรู้จักกัน,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/340,ยินยอม
342,e3ad1bf268,https://www.api.wang.in.th:3001/static/pictures/answer/62ce5ff571d3df0863796e9a/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/a4a3c74fd046f62e1f4f99c00da94ddf_---_73838F89-1790-4115-9766-A7A0B4843DB0.png,ซื้อรถ,คนในครอบครัว (Family),สนิทกันมาก,ให้เกียรติมาก,http://181.215.78.221:5000/chat_room/342,ยินยอม
343,803b17ca3a,https://www.api.wang.in.th:3001/static/pictures/answer/625d827baf135a319223d082/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/637ed4727dd1306019276efb9ff1d15f_---_321009957_1321442022029358_9197884284726012112_n.png,การทำอาหาร,คนไม่รู้จัก (Stranger),แค่คนรู้จักกัน,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/343,ยินยอม
344,3d903f6ab7,https://www.api.wang.in.th:3001/static/pictures/answer/62ce5ff571d3df0863796e9a/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/cc08ec74b2de9e0ca0ad1230cadc90c6_---_6755BB0F-1FD6-4979-B0CD-9A105C53BD4B.jpeg,การทำอาหาร,คนในครอบครัว (Family),สนิทกันมาก,ให้เกียรติมาก,http://181.215.78.221:5000/chat_room/344,ยินยอม
349,fb1bb76269,https://www.api.wang.in.th:3001/static/pictures/answer/6190dcc7fbfba7088d46629b/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/9aa4616710433e1ebb3345b792a17038_---_B48A4901-B7B4-474B-BD26-57D231BF6F31.png,ภาพยนตร์,เพื่อน (Friend),สนิทกันมาก,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/349,ยินยอม
361,f232553329,https://www.api.wang.in.th:3001/static/pictures/answer/62ce5ff571d3df0863796e9a/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/9c4eb104371c1b6cdc3ba6074f6f8719_---_03DC37B8-4491-452C-96C1-7DDF7EAF05B5.jpeg,สัตว์เลี้ยง,คู่รัก (Love Partner),สนิทกันมาก,ให้เกียรติ,http://181.215.78.221:5000/chat_room/361,ยินยอม
362,01402c4b1a,https://www.api.wang.in.th:3001/static/pictures/answer/61d6346c9912c877753ebc3a/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/f35acf79eaa5c35cf9b8e194310b0db6_---_S__7774280.jpg,ชีวิตครอบครัว,เพื่อน (Friend),แค่คนรู้จักกัน,ให้เกียรติมาก,http://181.215.78.221:5000/chat_room/362,ยินยอม
363,405e65850b,https://www.api.wang.in.th:3001/static/pictures/answer/62ce5ff571d3df0863796e9a/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/3a9db6e1b3c16affedad8d0eaa656c9d_---_BADFDD68-3A36-4F78-A81B-A64013230604.jpeg,ร้านอาหาร,เพื่อน (Friend),สนิทกันมาก,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/363,ยินยอม
369,93db5b5d04,https://www.api.wang.in.th:3001/static/pictures/answer/62ce5ff571d3df0863796e9a/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/c5496197dbf6e5d826069efca10c3dfe_---_6C106C9F-FB63-48A4-8591-E66FB3590073.jpeg,ภาพยนตร์,คู่รัก (Love Partner),สนิทกันมาก,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/369,ยินยอม
374,969d15b2b6,https://www.api.wang.in.th:3001/static/pictures/answer/62ce5ff571d3df0863796e9a/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/324e94df09ddca630b3e2ca7865a7b9c_---_477486A4-4055-4630-8C5D-0FE28D7146E4.jpeg,ฟุตบอล,เพื่อน (Friend),สนิทกันมาก,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/374,ยินยอม
375,58d4d6e52d,https://www.api.wang.in.th:3001/static/pictures/answer/616ee4c9117a021c8e73ead3/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/a1923c9a3062c6aa4de024e4a83242be_---_Screenshot_20230105_225009_Samsung%20Internet.jpg,การทำอาหาร,เพื่อน (Friend),สนิทกันมาก,ให้เกียรติ,http://181.215.78.221:5000/chat_room/375,ยินยอม
385,011f05e206,https://www.api.wang.in.th:3001/static/pictures/answer/61dba5ec0f40781f86b1114a/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/9170cedce9130800a7d9bbc4da3b4a41_---_E87E0EAE-4643-4DF7-AD7F-F0E0F6D680A9.jpeg,ฟุตบอล,เพื่อน (Friend),สนิทกันมาก,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/385,ยินยอม
386,9ac5c53f3f,https://www.api.wang.in.th:3001/static/pictures/answer/61dba5ec0f40781f86b1114a/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/bac4886aa6edf3d7f20c483b58f60e04_---_24709039-6546-4609-B539-F273B283994F.jpeg,หนังสือและวรรณคดี,เพื่อน (Friend),สนิทกันมาก,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/386,ยินยอม
389,c8ce84b9e6,https://www.api.wang.in.th:3001/static/pictures/answer/61dba5ec0f40781f86b1114a/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/7f138f18c6681cf28233fa3d1c26d9c1_---_E9330D3C-3172-44D2-9F09-98DBF799955C.jpeg,อาชญากรรม,เพื่อน (Friend),สนิทกันมาก,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/389,ยินยอม
402,94bfd699c0,https://www.api.wang.in.th:3001/static/pictures/answer/62a3dc92a389917c03b905bf/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/f280564c6e651692a9f9a6b3c8943877_---_messageImage_1672972077081.jpg,รายการโทรทัศน์,เพื่อนร่วมงาน (Work colleague),สนิทกันมาก,ให้เกียรติ,http://181.215.78.221:5000/chat_room/402,ยินยอม
403,96dbd89007,https://www.api.wang.in.th:3001/static/pictures/answer/62a3dc92a389917c03b905bf/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/905872723914842c8b492427c324e398_---_messageImage_1672972489225.jpg,การทำอาหาร,เพื่อนร่วมงาน (Work colleague),สนิทกันมาก,ให้เกียรติ,http://181.215.78.221:5000/chat_room/403,ยินยอม
404,ca0eb6d375,https://www.api.wang.in.th:3001/static/pictures/answer/62a3dc92a389917c03b905bf/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/31cf474263e082d86ae36d64a67fe30e_---_messageImage_1672972966481.jpg,ซื้อรถ,เพื่อนร่วมงาน (Work colleague),สนิทกันมาก,ให้เกียรติ,http://181.215.78.221:5000/chat_room/404,ยินยอม
405,e0c5a716d,https://www.api.wang.in.th:3001/static/pictures/answer/62a3dc92a389917c03b905bf/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/e3faaa3e61d0c541e6d65f8523648111_---_S__35471379.jpg,เสื้อผ้าและเครื่องแต่งกาย,เพื่อนร่วมงาน (Work colleague),สนิทกันมาก,ให้เกียรติ,http://181.215.78.221:5000/chat_room/405,ยินยอม
408,57bdf5b478,https://www.api.wang.in.th:3001/static/pictures/answer/62a3dc92a389917c03b905bf/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/b9971b1c253dcb7ed89202151dd6754f_---_messageImage_1672974723827.jpg,สภาพอากาศ,เพื่อนร่วมงาน (Work colleague),สนิทกันมาก,ให้เกียรติ,http://181.215.78.221:5000/chat_room/408,ยินยอม
420,3b22606770,https://www.api.wang.in.th:3001/static/pictures/answer/619068864884fc08a0b04f99/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/db93fb7666dc1029f81c1a98c66f32fc_---_Screenshot_20230106-122941_Chrome.jpg,ออกกำลังกายและฟิตเนส,เพื่อน (Friend),สนิทกันมาก,ให้เกียรติมาก,http://181.215.78.221:5000/chat_room/420,ยินยอม
421,5409521bf4,https://www.api.wang.in.th:3001/static/pictures/answer/619068864884fc08a0b04f99/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/251484380e758728fdce54dda14adf76_---_Screenshot_20230106-124511_Chrome.jpg,สภาพอากาศ,เพื่อนร่วมงาน (Work colleague),แค่คนรู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/421,ยินยอม
422,d7f887797a,https://www.api.wang.in.th:3001/static/pictures/answer/625d827baf135a319223d082/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/41ebe30a691dc6e2c2251c22cf577e89_---_324377110_1625257281280660_5872015463210422926_n.jpg,ซื้อรถ,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/422,ยินยอม
423,488cfcdfb7,https://www.api.wang.in.th:3001/static/pictures/answer/625d827baf135a319223d082/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/782f13d0c47572fc31134769674eed89_---_322950458_939100657056177_8549077322765112708_n.jpg,มลพิษทางอากาศ,เพื่อน (Friend),แค่คนรู้จักกัน,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/423,ยินยอม
427,dad42cd46b,https://www.api.wang.in.th:3001/static/pictures/answer/6369c7eed084e71f20fe67ae/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/198951219739affce9b3705812532e4c_---_10305.jpg/https://www.api.wang.in.th:3001/static/pictures/answer/6369c7eed084e71f20fe67ae/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/d6852e82acea329b701cd0e7cc4deb53_---_10307.jpg/https://www.api.wang.in.th:3001/static/pictures/answer/6369c7eed084e71f20fe67ae/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/248ccdce5ef0ec54574930abe45dcf46_---_10308.jpg/https://www.api.wang.in.th:3001/static/pictures/answer/6369c7eed084e71f20fe67ae/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/e88977ba8df67a131d418fdf460275e3_---_10306.jpg/https://www.api.wang.in.th:3001/static/pictures/answer/6369c7eed084e71f20fe67ae/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/7d6a5965ef0bb1eb57acbfc08d316a12_---_10309.jpg/https://www.api.wang.in.th:3001/static/pictures/answer/6369c7eed084e71f20fe67ae/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/2a06dd0b8d0303319a9f0ac6944313e7_---_10303.jpg/https://www.api.wang.in.th:3001/static/pictures/answer/6369c7eed084e71f20fe67ae/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/3765eea82e43f44ab56f39e1945e87ef_---_10304.jpg,ภาพยนตร์,เพื่อน (Friend),สนิทกันมาก,ให้เกียรติ,http://181.215.78.221:5000/chat_room/427,ยินยอม
428,9cccd918cc,https://www.api.wang.in.th:3001/static/pictures/answer/6258f166c099f53de9320211/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/24edb832e65bdb21ee4c09d70f245dd8_---_IMG_20230106_140913.jpg,สัตว์เลี้ยง,เพื่อน (Friend),สนิทกันมาก,ให้เกียรติ,http://181.215.78.221:5000/chat_room/428,ยินยอม
432,b19c461d8f,https://www.api.wang.in.th:3001/static/pictures/answer/6369c7eed084e71f20fe67ae/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/2560fd555180dbcc8278f9ac3dcbff26_---_%E0%B8%AA%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%99%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%95%202023-01-06%20142212.png/https://www.api.wang.in.th:3001/static/pictures/answer/6369c7eed084e71f20fe67ae/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/5c045f5c31e364b4a644bc1b0cf16929_---_%E0%B8%AA%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%99%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%95%202023-01-06%20142228.png/https://www.api.wang.in.th:3001/static/pictures/answer/6369c7eed084e71f20fe67ae/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/3e52b68a96a3c0151930e7b7eb0328c7_---_%E0%B8%AA%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%99%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%95%202023-01-06%20142241.png/https://www.api.wang.in.th:3001/static/pictures/answer/6369c7eed084e71f20fe67ae/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/59395006327fa20be99b72998ea078f2_---_%E0%B8%AA%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%99%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%95%202023-01-06%20142251.png/https://www.api.wang.in.th:3001/static/pictures/answer/6369c7eed084e71f20fe67ae/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/1552dbffecf8a4daa9a1870d5713ef13_---_%E0%B8%AA%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%99%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%95%202023-01-06%20142315.png/https://www.api.wang.in.th:3001/static/pictures/answer/6369c7eed084e71f20fe67ae/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/eab86af6617024e66ff7f6c8c893632c_---_%E0%B8%AA%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%99%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%95%202023-01-06%20142324.png,สัตว์เลี้ยง,คนในครอบครัว (Family),แค่คนรู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/432,ยินยอม
433,b57920d0c7,https://www.api.wang.in.th:3001/static/pictures/answer/62a3dc92a389917c03b905bf/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/7b3c4bd031e4c5c25e8a08741ee7f25b_---_messageImage_1672990275374.jpg,การตั้งแคมป์,คู่รัก (Love Partner),สนิทกันมาก,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/433,ยินยอม
434,ac72088bbd,https://www.api.wang.in.th:3001/static/pictures/answer/6369c7eed084e71f20fe67ae/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/41833e1f19c01cc9fd2a0a0f5d6cd859_---_%E0%B8%AA%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%99%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%95%202023-01-06%20143120.png/https://www.api.wang.in.th:3001/static/pictures/answer/6369c7eed084e71f20fe67ae/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/bffc7d7264091fb4b7a4627576e6f6df_---_%E0%B8%AA%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%99%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%95%202023-01-06%20143130.png/https://www.api.wang.in.th:3001/static/pictures/answer/6369c7eed084e71f20fe67ae/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/ba67e3d5509916eb8ba20126f0f25b07_---_%E0%B8%AA%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%99%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%95%202023-01-06%20143140.png/https://www.api.wang.in.th:3001/static/pictures/answer/6369c7eed084e71f20fe67ae/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/107c641c291fcd3bc82c6b62a4ff550c_---_%E0%B8%AA%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%99%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%95%202023-01-06%20143149.png,สภาพอากาศ,คนในครอบครัว (Family),แค่คนรู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/434,ยินยอม
435,353bea2710,https://www.api.wang.in.th:3001/static/pictures/answer/62a3dc92a389917c03b905bf/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/1e2ad28983d489ed1c5182ab56a04d0a_---_S__35487748.jpg,สัตว์เลี้ยง,คู่รัก (Love Partner),สนิทกันมาก,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/435,ยินยอม
